mof_name,temperature,pressure,h2_fraction,ch4_fraction,num_atoms,h2_molecules,ch4_molecules,total_molecules,selectivity,framework_density_g_cm3,accessible_surface_area_m2_g,void_fraction,accessible_volume_cm3_g,largest_included_sphere_diameter_angstrom,largest_free_sphere_diameter_angstrom,pore_limiting_diameter_angstrom
MOF_2825,298,50,0.9,0.1,52,3,1,4,0.3333333333333333,1.78678,300.315,0.01226,0.006861,3.8955,2.93883,3.89391
MOF_2825,298,35,0.75,0.25,52,3,1,4,1.0,1.78678,300.315,0.01226,0.006861,3.8955,2.93883,3.89391
MOF_2825,298,25,0.65,0.35,52,3,1,4,1.6153846153846154,1.78678,300.315,0.01226,0.006861,3.8955,2.93883,3.89391
MOF_2845,298,60,0.98,0.02,1719,264,203,467,0.0265406655272946,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_2845,298,50,0.9,0.1,1719,264,206,470,0.1423948220064725,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_2845,298,35,0.75,0.25,1719,263,203,466,0.4318555008210181,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_2845,298,25,0.65,0.35,1719,261,205,466,0.6855534709193245,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_2852,298,60,0.98,0.02,680,53,22,75,0.049165120593692,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2852,298,50,0.9,0.1,680,55,21,76,0.291005291005291,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2852,298,35,0.75,0.25,680,51,21,72,0.8095238095238094,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2852,298,25,0.65,0.35,680,51,21,72,1.3076923076923077,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2855,298,60,0.98,0.02,504,144,99,243,0.0296846011131725,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_2855,298,50,0.9,0.1,504,150,94,244,0.1773049645390071,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_2855,298,35,0.75,0.25,504,149,93,242,0.5340501792114695,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_2855,298,25,0.65,0.35,504,151,95,246,0.8558704453441296,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_2873,298,60,0.98,0.02,440,66,24,90,0.0561224489795918,0.95796,2857.88,0.2698,0.28164,10.39878,5.56187,6.34272
MOF_2873,298,50,0.9,0.1,440,66,25,91,0.2933333333333334,0.95796,2857.88,0.2698,0.28164,10.39878,5.56187,6.34272
MOF_2873,298,35,0.75,0.25,440,65,27,92,0.8024691358024691,0.95796,2857.88,0.2698,0.28164,10.39878,5.56187,6.34272
MOF_2873,298,25,0.65,0.35,440,64,26,90,1.3254437869822486,0.95796,2857.88,0.2698,0.28164,10.39878,5.56187,6.34272
MOF_2879,298,60,0.98,0.02,52,3,1,4,0.0612244897959183,1.78678,300.315,0.01226,0.006861,3.8955,2.93883,3.89391
MOF_2879,298,50,0.9,0.1,52,3,1,4,0.3333333333333333,1.78678,300.315,0.01226,0.006861,3.8955,2.93883,3.89391
MOF_2879,298,35,0.75,0.25,52,3,1,4,1.0,1.78678,300.315,0.01226,0.006861,3.8955,2.93883,3.89391
MOF_2879,298,25,0.65,0.35,52,3,1,4,1.6153846153846154,1.78678,300.315,0.01226,0.006861,3.8955,2.93883,3.89391
MOF_2882,298,60,0.98,0.02,1208,125,64,189,0.039859693877551,0.685749,4049.22,0.32576,0.475031,18.665,4.28626,8.99248
MOF_2882,298,50,0.9,0.1,1208,125,63,188,0.2204585537918871,0.685749,4049.22,0.32576,0.475031,18.665,4.28626,8.99248
MOF_2882,298,35,0.75,0.25,1208,124,63,187,0.656084656084656,0.685749,4049.22,0.32576,0.475031,18.665,4.28626,8.99248
MOF_2882,298,25,0.65,0.35,1208,124,66,190,1.0116550116550116,0.685749,4049.22,0.32576,0.475031,18.665,4.28626,8.99248
MOF_2884,298,60,0.98,0.02,154,47,10,57,0.0959183673469387,0.744889,3504.21,0.38634,0.518655,7.48534,6.6993,7.48534
MOF_2884,298,50,0.9,0.1,154,51,11,62,0.5151515151515152,0.744889,3504.21,0.38634,0.518655,7.48534,6.6993,7.48534
MOF_2884,298,35,0.75,0.25,154,52,11,63,1.5757575757575757,0.744889,3504.21,0.38634,0.518655,7.48534,6.6993,7.48534
MOF_2884,298,25,0.65,0.35,154,48,9,57,2.871794871794872,0.744889,3504.21,0.38634,0.518655,7.48534,6.6993,7.48534
MOF_2887,298,60,0.98,0.02,680,53,22,75,0.049165120593692,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2887,298,50,0.9,0.1,680,55,21,76,0.291005291005291,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2887,298,35,0.75,0.25,680,51,21,72,0.8095238095238094,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2887,298,25,0.65,0.35,680,51,21,72,1.3076923076923077,1.166986,1013.54,0.11546,0.098939,10.28439,5.49937,6.35599
MOF_2931,298,60,0.98,0.02,480,46,17,63,0.0552220888355342,1.193603,1529.3,0.17266,0.144652,6.35306,5.55969,6.35083
MOF_2931,298,50,0.9,0.1,480,48,18,66,0.2962962962962963,1.193603,1529.3,0.17266,0.144652,6.35306,5.55969,6.35083
MOF_2931,298,35,0.75,0.25,480,46,17,63,0.9019607843137256,1.193603,1529.3,0.17266,0.144652,6.35306,5.55969,6.35083
MOF_2931,298,25,0.65,0.35,480,47,17,64,1.4886877828054297,1.193603,1529.3,0.17266,0.144652,6.35306,5.55969,6.35083
MOF_2940,298,60,0.98,0.02,368,40,19,59,0.0429645542427497,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_2940,298,50,0.9,0.1,368,40,18,58,0.2469135802469136,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_2940,298,35,0.75,0.25,368,41,17,58,0.8039215686274509,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_2940,298,25,0.65,0.35,368,41,17,58,1.2986425339366514,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_2961,298,60,0.98,0.02,68,17,5,22,0.0693877551020408,1.285312,2262.47,0.10636,0.082744,4.21154,3.07955,4.20571
MOF_2961,298,50,0.9,0.1,68,18,5,23,0.4,1.285312,2262.47,0.10636,0.082744,4.21154,3.07955,4.20571
MOF_2961,298,35,0.75,0.25,68,17,5,22,1.1333333333333333,1.285312,2262.47,0.10636,0.082744,4.21154,3.07955,4.20571
MOF_2961,298,25,0.65,0.35,68,16,5,21,1.7230769230769232,1.285312,2262.47,0.10636,0.082744,4.21154,3.07955,4.20571
MOF_2963,298,60,0.98,0.02,148,44,17,61,0.0528211284513805,0.829553,3456.3,0.32862,0.396127,6.90919,5.91191,6.90919
MOF_2963,298,50,0.9,0.1,148,42,18,60,0.2592592592592593,0.829553,3456.3,0.32862,0.396127,6.90919,5.91191,6.90919
MOF_2963,298,35,0.75,0.25,148,42,17,59,0.8235294117647058,0.829553,3456.3,0.32862,0.396127,6.90919,5.91191,6.90919
MOF_2963,298,25,0.65,0.35,148,42,17,59,1.330316742081448,0.829553,3456.3,0.32862,0.396127,6.90919,5.91191,6.90919
MOF_2972,298,60,0.98,0.02,224,52,14,66,0.075801749271137,0.834875,3521.43,0.30562,0.366057,7.198,4.89919,6.4551
MOF_2972,298,50,0.9,0.1,224,52,15,67,0.3851851851851852,0.834875,3521.43,0.30562,0.366057,7.198,4.89919,6.4551
MOF_2972,298,35,0.75,0.25,224,49,15,64,1.0888888888888888,0.834875,3521.43,0.30562,0.366057,7.198,4.89919,6.4551
MOF_2972,298,25,0.65,0.35,224,49,16,65,1.6490384615384617,0.834875,3521.43,0.30562,0.366057,7.198,4.89919,6.4551
MOF_2974,298,60,0.98,0.02,488,58,23,81,0.0514640638864241,0.961475,2650.99,0.26154,0.27202,10.25876,5.58217,6.3702
MOF_2974,298,50,0.9,0.1,488,60,25,85,0.2666666666666666,0.961475,2650.99,0.26154,0.27202,10.25876,5.58217,6.3702
MOF_2974,298,35,0.75,0.25,488,56,25,81,0.7466666666666667,0.961475,2650.99,0.26154,0.27202,10.25876,5.58217,6.3702
MOF_2974,298,25,0.65,0.35,488,53,26,79,1.0976331360946745,0.961475,2650.99,0.26154,0.27202,10.25876,5.58217,6.3702
MOF_2993,298,60,0.98,0.02,608,48,9,57,0.108843537414966,1.182616,1646.9,0.13804,0.11672,6.07522,4.37462,6.06211
MOF_2993,298,50,0.9,0.1,608,47,10,57,0.5222222222222223,1.182616,1646.9,0.13804,0.11672,6.07522,4.37462,6.06211
MOF_2993,298,35,0.75,0.25,608,46,11,57,1.3939393939393938,1.182616,1646.9,0.13804,0.11672,6.07522,4.37462,6.06211
MOF_2993,298,25,0.65,0.35,608,46,11,57,2.251748251748252,1.182616,1646.9,0.13804,0.11672,6.07522,4.37462,6.06211
MOF_2998,298,60,0.98,0.02,94,36,5,41,0.1469387755102041,0.88871,3237.2,0.33038,0.371735,7.25682,5.06487,7.25682
MOF_2998,298,50,0.9,0.1,94,34,5,39,0.7555555555555555,0.88871,3237.2,0.33038,0.371735,7.25682,5.06487,7.25682
MOF_2998,298,35,0.75,0.25,94,35,5,40,2.333333333333333,0.88871,3237.2,0.33038,0.371735,7.25682,5.06487,7.25682
MOF_2998,298,25,0.65,0.35,94,35,5,40,3.769230769230769,0.88871,3237.2,0.33038,0.371735,7.25682,5.06487,7.25682
MOF_3012,298,60,0.98,0.02,512,97,42,139,0.0471331389698736,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3012,298,50,0.9,0.1,512,97,44,141,0.2449494949494949,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3012,298,35,0.75,0.25,512,97,44,141,0.7348484848484849,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3012,298,25,0.65,0.35,512,98,42,140,1.2564102564102564,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3017,298,60,0.98,0.02,136,51,17,68,0.0612244897959183,0.754849,3571.1,0.4047,0.536112,7.84251,6.54185,7.83822
MOF_3017,298,50,0.9,0.1,136,46,19,65,0.2690058479532164,0.754849,3571.1,0.4047,0.536112,7.84251,6.54185,7.83822
MOF_3017,298,35,0.75,0.25,136,50,20,70,0.8333333333333333,0.754849,3571.1,0.4047,0.536112,7.84251,6.54185,7.83822
MOF_3017,298,25,0.65,0.35,136,47,19,66,1.3319838056680162,0.754849,3571.1,0.4047,0.536112,7.84251,6.54185,7.83822
MOF_3046,298,60,0.98,0.02,2328,48,16,64,0.0612244897959183,1.244522,1022.31,0.0866,0.069584,6.80475,3.31192,6.80267
MOF_3046,298,50,0.9,0.1,2328,46,17,63,0.3006535947712418,1.244522,1022.31,0.0866,0.069584,6.80475,3.31192,6.80267
MOF_3046,298,35,0.75,0.25,2328,47,16,63,0.9791666666666666,1.244522,1022.31,0.0866,0.069584,6.80475,3.31192,6.80267
MOF_3046,298,25,0.65,0.35,2328,47,16,63,1.5817307692307692,1.244522,1022.31,0.0866,0.069584,6.80475,3.31192,6.80267
MOF_3055,298,60,0.98,0.02,488,51,23,74,0.0452528837622005,0.912897,2772.85,0.24604,0.269516,10.23917,5.32357,6.24147
MOF_3055,298,50,0.9,0.1,488,51,23,74,0.2463768115942029,0.912897,2772.85,0.24604,0.269516,10.23917,5.32357,6.24147
MOF_3055,298,35,0.75,0.25,488,49,24,73,0.6805555555555555,0.912897,2772.85,0.24604,0.269516,10.23917,5.32357,6.24147
MOF_3055,298,25,0.65,0.35,488,48,23,71,1.1237458193979932,0.912897,2772.85,0.24604,0.269516,10.23917,5.32357,6.24147
MOF_3079,298,60,0.98,0.02,796,157,97,254,0.0330317694087944,0.510124,4629.15,0.52758,1.03419,20.1008,9.12131,20.1008
MOF_3079,298,50,0.9,0.1,796,155,100,255,0.1722222222222222,0.510124,4629.15,0.52758,1.03419,20.1008,9.12131,20.1008
MOF_3079,298,35,0.75,0.25,796,155,99,254,0.5218855218855218,0.510124,4629.15,0.52758,1.03419,20.1008,9.12131,20.1008
MOF_3079,298,25,0.65,0.35,796,156,98,254,0.8571428571428571,0.510124,4629.15,0.52758,1.03419,20.1008,9.12131,20.1008
MOF_3140,298,60,0.98,0.02,584,122,75,197,0.0331972789115646,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3140,298,50,0.9,0.1,584,119,76,195,0.1739766081871345,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3140,298,35,0.75,0.25,584,124,73,197,0.5662100456621004,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3140,298,25,0.65,0.35,584,121,73,194,0.8925184404636459,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3143,298,60,0.98,0.02,2328,48,15,63,0.0653061224489796,1.233802,1031.21,0.08544,0.069249,6.78043,3.25071,6.7711
MOF_3143,298,50,0.9,0.1,2328,48,16,64,0.3333333333333333,1.233802,1031.21,0.08544,0.069249,6.78043,3.25071,6.7711
MOF_3143,298,35,0.75,0.25,2328,47,16,63,0.9791666666666666,1.233802,1031.21,0.08544,0.069249,6.78043,3.25071,6.7711
MOF_3143,298,25,0.65,0.35,2328,47,16,63,1.5817307692307692,1.233802,1031.21,0.08544,0.069249,6.78043,3.25071,6.7711
MOF_3182,298,60,0.98,0.02,1719,264,203,467,0.0265406655272946,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_3182,298,50,0.9,0.1,1719,264,206,470,0.1423948220064725,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_3182,298,35,0.75,0.25,1719,263,203,466,0.4318555008210181,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_3182,298,25,0.65,0.35,1719,261,205,466,0.6855534709193245,0.394927,4152.8,0.65096,1.64825,37.08707,15.11629,23.17216
MOF_3201,298,60,0.98,0.02,80,37,13,50,0.0580847723704866,0.763456,3290.19,0.4698,0.615324,9.12079,6.56113,8.92266
MOF_3201,298,50,0.9,0.1,80,41,13,54,0.3504273504273504,0.763456,3290.19,0.4698,0.615324,9.12079,6.56113,8.92266
MOF_3201,298,35,0.75,0.25,80,39,14,53,0.9285714285714284,0.763456,3290.19,0.4698,0.615324,9.12079,6.56113,8.92266
MOF_3201,298,25,0.65,0.35,80,37,12,49,1.6602564102564104,0.763456,3290.19,0.4698,0.615324,9.12079,6.56113,8.92266
MOF_3237,298,60,0.98,0.02,584,122,75,197,0.0331972789115646,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3237,298,50,0.9,0.1,584,119,76,195,0.1739766081871345,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3237,298,35,0.75,0.25,584,124,73,197,0.5662100456621004,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3237,298,25,0.65,0.35,584,121,73,194,0.8925184404636459,0.572644,3251.09,0.51,0.890606,12.78977,11.51233,12.78977
MOF_3245,298,60,0.98,0.02,132,55,15,70,0.0748299319727891,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3245,298,50,0.9,0.1,132,53,15,68,0.3925925925925926,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3245,298,35,0.75,0.25,132,55,14,69,1.309523809523809,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3245,298,25,0.65,0.35,132,55,14,69,2.115384615384615,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3267,298,60,0.98,0.02,856,97,40,137,0.0494897959183673,0.893195,3037.29,0.26016,0.291269,8.40724,5.10427,6.55278
MOF_3267,298,50,0.9,0.1,856,95,42,137,0.2513227513227513,0.893195,3037.29,0.26016,0.291269,8.40724,5.10427,6.55278
MOF_3267,298,35,0.75,0.25,856,95,42,137,0.753968253968254,0.893195,3037.29,0.26016,0.291269,8.40724,5.10427,6.55278
MOF_3267,298,25,0.65,0.35,856,96,41,137,1.2607879924953094,0.893195,3037.29,0.26016,0.291269,8.40724,5.10427,6.55278
MOF_3268,298,60,0.98,0.02,312,80,35,115,0.0466472303206997,0.853582,2974.87,0.39506,0.462804,10.21403,5.89909,10.19751
MOF_3268,298,50,0.9,0.1,312,84,33,117,0.2828282828282828,0.853582,2974.87,0.39506,0.462804,10.21403,5.89909,10.19751
MOF_3268,298,35,0.75,0.25,312,83,32,115,0.8645833333333333,0.853582,2974.87,0.39506,0.462804,10.21403,5.89909,10.19751
MOF_3268,298,25,0.65,0.35,312,80,33,113,1.3053613053613051,0.853582,2974.87,0.39506,0.462804,10.21403,5.89909,10.19751
MOF_3286,298,60,0.98,0.02,632,56,22,78,0.0519480519480519,1.068192,2521.66,0.14998,0.1404,4.68872,4.03329,4.68872
MOF_3286,298,50,0.9,0.1,632,57,22,79,0.2878787878787879,1.068192,2521.66,0.14998,0.1404,4.68872,4.03329,4.68872
MOF_3286,298,35,0.75,0.25,632,55,22,77,0.8333333333333333,1.068192,2521.66,0.14998,0.1404,4.68872,4.03329,4.68872
MOF_3286,298,25,0.65,0.35,632,55,22,77,1.346153846153846,1.068192,2521.66,0.14998,0.1404,4.68872,4.03329,4.68872
MOF_3293,298,60,0.98,0.02,312,45,21,66,0.0437317784256559,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3293,298,50,0.9,0.1,312,51,19,70,0.2982456140350877,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3293,298,35,0.75,0.25,312,48,20,68,0.7999999999999999,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3293,298,25,0.65,0.35,312,47,19,66,1.3319838056680162,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3369,298,60,0.98,0.02,416,73,33,106,0.0451453308596165,0.897689,2871.88,0.32356,0.360437,10.39878,5.64581,7.91914
MOF_3369,298,50,0.9,0.1,416,73,36,109,0.2253086419753086,0.897689,2871.88,0.32356,0.360437,10.39878,5.64581,7.91914
MOF_3369,298,35,0.75,0.25,416,74,35,109,0.7047619047619047,0.897689,2871.88,0.32356,0.360437,10.39878,5.64581,7.91914
MOF_3369,298,25,0.65,0.35,416,74,35,109,1.1384615384615384,0.897689,2871.88,0.32356,0.360437,10.39878,5.64581,7.91914
MOF_3385,298,60,0.98,0.02,504,144,99,243,0.0296846011131725,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_3385,298,50,0.9,0.1,504,150,94,244,0.1773049645390071,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_3385,298,35,0.75,0.25,504,149,93,242,0.5340501792114695,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_3385,298,25,0.65,0.35,504,151,95,246,0.8558704453441296,0.488191,3600.54,0.6063,1.24188,26.68711,8.08676,26.68711
MOF_3419,298,60,0.98,0.02,752,100,49,149,0.041649312786339,0.84972,3325.47,0.29182,0.343431,8.40724,5.28332,8.40584
MOF_3419,298,50,0.9,0.1,752,101,49,150,0.2290249433106576,0.84972,3325.47,0.29182,0.343431,8.40724,5.28332,8.40584
MOF_3419,298,35,0.75,0.25,752,101,49,150,0.6870748299319727,0.84972,3325.47,0.29182,0.343431,8.40724,5.28332,8.40584
MOF_3419,298,25,0.65,0.35,752,98,48,146,1.0993589743589742,0.84972,3325.47,0.29182,0.343431,8.40724,5.28332,8.40584
MOF_3426,298,60,0.98,0.02,416,55,32,87,0.0350765306122449,0.84059,3031.84,0.30858,0.3671,10.23917,5.38907,7.72274
MOF_3426,298,50,0.9,0.1,416,53,33,86,0.1784511784511784,0.84059,3031.84,0.30858,0.3671,10.23917,5.38907,7.72274
MOF_3426,298,35,0.75,0.25,416,55,31,86,0.5913978494623655,0.84059,3031.84,0.30858,0.3671,10.23917,5.38907,7.72274
MOF_3426,298,25,0.65,0.35,416,56,30,86,1.005128205128205,0.84059,3031.84,0.30858,0.3671,10.23917,5.38907,7.72274
MOF_3497,298,60,0.98,0.02,368,40,19,59,0.0429645542427497,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_3497,298,50,0.9,0.1,368,40,18,58,0.2469135802469136,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_3497,298,35,0.75,0.25,368,41,17,58,0.8039215686274509,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_3497,298,25,0.65,0.35,368,41,17,58,1.2986425339366514,1.022996,2415.91,0.18548,0.181304,7.41446,6.16711,7.4001
MOF_3507,298,60,0.98,0.02,436,151,76,227,0.040547798066595,0.488255,4258.42,0.59228,1.21306,13.35575,8.31346,13.35163
MOF_3507,298,50,0.9,0.1,436,148,83,231,0.1981258366800535,0.488255,4258.42,0.59228,1.21306,13.35575,8.31346,13.35163
MOF_3507,298,35,0.75,0.25,436,143,81,224,0.588477366255144,0.488255,4258.42,0.59228,1.21306,13.35575,8.31346,13.35163
MOF_3507,298,25,0.65,0.35,436,137,80,217,0.9221153846153846,0.488255,4258.42,0.59228,1.21306,13.35575,8.31346,13.35163
MOF_3513,298,60,0.98,0.02,132,55,15,70,0.0748299319727891,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3513,298,50,0.9,0.1,132,53,15,68,0.3925925925925926,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3513,298,35,0.75,0.25,132,55,14,69,1.309523809523809,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3513,298,25,0.65,0.35,132,55,14,69,2.115384615384615,0.713372,3592.27,0.43548,0.610453,8.74922,6.98208,8.74469
MOF_3533,298,60,0.98,0.02,1180,128,71,199,0.0367921816613969,0.659213,4122.46,0.35954,0.545395,18.665,4.61063,9.81192
MOF_3533,298,50,0.9,0.1,1180,134,70,204,0.2126984126984127,0.659213,4122.46,0.35954,0.545395,18.665,4.61063,9.81192
MOF_3533,298,35,0.75,0.25,1180,131,70,201,0.6238095238095238,0.659213,4122.46,0.35954,0.545395,18.665,4.61063,9.81192
MOF_3533,298,25,0.65,0.35,1180,131,69,200,1.0222965440356744,0.659213,4122.46,0.35954,0.545395,18.665,4.61063,9.81192
MOF_3549,298,60,0.98,0.02,456,42,15,57,0.0571428571428571,0.913401,1893.78,0.21584,0.236299,8.48692,7.9488,8.43055
MOF_3549,298,50,0.9,0.1,456,42,15,57,0.3111111111111111,0.913401,1893.78,0.21584,0.236299,8.48692,7.9488,8.43055
MOF_3549,298,35,0.75,0.25,456,39,15,54,0.8666666666666667,0.913401,1893.78,0.21584,0.236299,8.48692,7.9488,8.43055
MOF_3549,298,25,0.65,0.35,456,38,16,54,1.2788461538461535,0.913401,1893.78,0.21584,0.236299,8.48692,7.9488,8.43055
MOF_3558,298,60,0.98,0.02,544,96,44,140,0.0445269016697588,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3558,298,50,0.9,0.1,544,96,44,140,0.2424242424242424,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3558,298,35,0.75,0.25,544,93,45,138,0.6888888888888889,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3558,298,25,0.65,0.35,544,93,45,138,1.1128205128205129,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3561,298,60,0.98,0.02,436,151,78,229,0.0395081109366823,0.425445,4831.49,0.594,1.39618,13.63257,8.34983,13.61752
MOF_3561,298,50,0.9,0.1,436,145,80,225,0.2013888888888889,0.425445,4831.49,0.594,1.39618,13.63257,8.34983,13.61752
MOF_3561,298,35,0.75,0.25,436,142,84,226,0.5634920634920635,0.425445,4831.49,0.594,1.39618,13.63257,8.34983,13.61752
MOF_3561,298,25,0.65,0.35,436,148,78,226,1.0216962524654831,0.425445,4831.49,0.594,1.39618,13.63257,8.34983,13.61752
MOF_3594,298,60,0.98,0.02,488,61,24,85,0.0518707482993197,0.967338,2705.02,0.25468,0.263279,10.35383,5.47808,6.30994
MOF_3594,298,50,0.9,0.1,488,68,25,93,0.3022222222222223,0.967338,2705.02,0.25468,0.263279,10.35383,5.47808,6.30994
MOF_3594,298,35,0.75,0.25,488,66,25,91,0.88,0.967338,2705.02,0.25468,0.263279,10.35383,5.47808,6.30994
MOF_3594,298,25,0.65,0.35,488,67,25,92,1.4430769230769231,0.967338,2705.02,0.25468,0.263279,10.35383,5.47808,6.30994
MOF_3598,298,60,0.98,0.02,512,97,42,139,0.0471331389698736,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3598,298,50,0.9,0.1,512,97,44,141,0.2449494949494949,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3598,298,35,0.75,0.25,512,97,44,141,0.7348484848484849,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3598,298,25,0.65,0.35,512,98,42,140,1.2564102564102564,0.63587,3817.55,0.39534,0.621731,9.95808,6.54564,9.76967
MOF_3621,298,60,0.98,0.02,416,58,35,93,0.0338192419825072,0.893897,2877.33,0.32786,0.366776,10.25876,5.69093,7.90618
MOF_3621,298,50,0.9,0.1,416,61,35,96,0.1936507936507936,0.893897,2877.33,0.32786,0.366776,10.25876,5.69093,7.90618
MOF_3621,298,35,0.75,0.25,416,60,34,94,0.588235294117647,0.893897,2877.33,0.32786,0.366776,10.25876,5.69093,7.90618
MOF_3621,298,25,0.65,0.35,416,60,34,94,0.9502262443438914,0.893897,2877.33,0.32786,0.366776,10.25876,5.69093,7.90618
MOF_3626,298,60,0.98,0.02,312,45,21,66,0.0437317784256559,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3626,298,50,0.9,0.1,312,51,19,70,0.2982456140350877,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3626,298,35,0.75,0.25,312,48,20,68,0.7999999999999999,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3626,298,25,0.65,0.35,312,47,19,66,1.3319838056680162,1.552125,1625.16,0.21546,0.138809,6.41507,5.39353,6.24943
MOF_3640,298,60,0.98,0.02,544,96,44,140,0.0445269016697588,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3640,298,50,0.9,0.1,544,96,44,140,0.2424242424242424,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3640,298,35,0.75,0.25,544,93,45,138,0.6888888888888889,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3640,298,25,0.65,0.35,544,93,45,138,1.1128205128205129,0.621145,3903.59,0.38976,0.627486,10.1387,7.0656,10.1387
MOF_3752,298,60,0.98,0.02,348,32,10,42,0.0653061224489796,0.882824,2229.41,0.25564,0.289571,11.62881,3.42068,11.62881
MOF_3752,298,50,0.9,0.1,348,31,11,42,0.3131313131313131,0.882824,2229.41,0.25564,0.289571,11.62881,3.42068,11.62881
MOF_3752,298,35,0.75,0.25,348,31,11,42,0.9393939393939394,0.882824,2229.41,0.25564,0.289571,11.62881,3.42068,11.62881
MOF_3752,298,25,0.65,0.35,348,32,11,43,1.5664335664335665,0.882824,2229.41,0.25564,0.289571,11.62881,3.42068,11.62881
